# 1:now_time 2:interval 3:gx 4:gy 5:gz 6:motor_number 7:output
360701682 818 -0.975610 1.585366 -0.182927 0 1.992391
360702513 831 2.500000 1.341463 -0.121951 0 1.992474
360703355 842 0.609756 -1.707317 0.121951 0 1.992558
360704175 820 0.731707 1.341463 -0.060976 0 1.992640
360705007 832 1.524390 0.670732 0.060976 0 1.992723
360705850 843 -2.134146 -0.914634 0.243902 0 1.992808
360706694 844 -0.853659 1.707317 -0.121951 0 1.992892
360707439 745 1.402439 0.609756 -0.304878 0 1.992967
360708304 865 -0.304878 -1.341463 0.060976 0 1.993053
360709083 779 1.341463 0.975610 0.000000 0 1.993131
360709826 743 3.292683 -0.243902 -0.304878 0 1.993205
360710658 832 -0.487805 -1.463415 -0.060976 0 1.993288
360711487 829 0.365854 1.829268 -0.060976 0 1.993371
360712331 844 2.378049 0.000000 -0.121951 0 1.993456
360713145 814 -0.243902 -1.219512 0.060976 0 1.993537
360713976 831 1.463415 1.402439 0.000000 0 1.993620
360714818 842 1.585366 -0.731707 0.060976 0 1.993704
360715644 826 -1.585366 -0.487805 0.182927 0 1.993787
360716467 823 1.402439 2.317073 -0.121951 0 1.993869
360717307 840 2.256098 -0.853659 -0.121951 0 1.993953
360718174 867 0.548781 -1.280488 -0.365854 0 1.994040
360718920 746 2.256098 1.402439 -0.548781 0 1.994115
360719761 841 1.402439 -1.036585 -0.426829 0 1.994199
360720579 818 -1.707317 -0.243902 -0.121951 0 1.994280
360721419 840 2.073171 2.134146 -0.426829 0 1.994365
360722239 820 1.707317 -1.097561 -0.060976 0 1.994447
360723069 830 0.121951 -0.426829 -0.121951 0 1.994529
360723938 869 2.195122 1.402439 -0.182927 0 1.994616
360724693 755 1.280488 -1.585366 0.121951 0 1.994692
360725513 820 -0.121951 0.426829 0.000000 0 1.994774
360726358 845 2.256098 1.585366 -0.365854 0 1.994858
360727178 820 0.243902 -1.646342 -0.060976 0 1.994940
360728003 825 0.060976 1.158537 -0.060976 0 1.995023
360728886 883 2.378049 1.524390 -0.060976 0 1.995111
360729695 809 -0.426829 -1.524390 0.060976 0 1.995192
360730524 829 0.426829 1.341463 -0.243902 0 1.995275
360731366 842 3.414634 0.731707 -0.060976 0 1.995359
360732196 830 -0.121951 -1.463415 0.365854 0 1.995442
360733014 818 -0.304878 2.134146 -0.060976 0 1.995524
360733845 831 1.280488 1.219512 -0.243902 0 1.995607
360734704 859 -1.036585 -0.914634 0.121951 0 1.995693
360735448 744 0.487805 1.829268 -0.060976 0 1.995767
360736276 828 2.195122 0.304878 0.000000 0 1.995850
360737109 833 -0.731707 -1.036585 0.304878 0 1.995934
360737953 844 0.731707 1.768293 0.182927 0 1.996018
360738802 849 1.524390 -0.548781 0.121951 0 1.996103
360739636 834 -0.975610 -0.975610 0.182927 0 1.996186
360740465 829 1.097561 2.012195 -0.182927 0 1.996269
360741313 848 1.951220 -0.548781 -0.243902 0 1.996354
360742060 747 -0.792683 -0.731707 0.000000 0 1.996429
360742886 826 1.219512 1.707317 -0.243902 0 1.996511
360743718 832 1.768293 -1.097561 -0.121951 0 1.996594
360744545 827 -0.731707 -1.036585 0.121951 0 1.996677
360745378 833 2.134146 1.585366 -0.182927 0 1.996760
360746206 828 0.914634 -0.914634 0.000000 0 1.996843
360747049 843 -1.280488 0.304878 0.182927 0 1.996927
360747865 816 2.560976 0.975610 0.182927 0 1.997009
360749004 1139 -0.304878 -1.707317 0.243902 0 1.997123
360749758 754 -0.304878 1.524390 -0.182927 0 1.997198
360750578 820 1.585366 1.463415 -0.365854 0 1.997280
360751420 842 -1.280488 -0.914634 -0.243902 0 1.997365
360752257 837 -0.060976 2.073171 -0.182927 0 1.997448
360753070 813 1.951220 0.426829 0.000000 0 1.997530
360753900 830 -0.731707 -1.341463 0.060976 0 1.997613
360754748 848 1.097561 1.890244 -0.182927 0 1.997697
360755559 811 2.256098 0.060976 0.060976 0 1.997779
360756390 831 -1.219512 -0.853659 0.243902 0 1.997862
360757240 850 1.097561 1.829268 -0.243902 0 1.997947
360758104 864 2.682927 -0.670732 0.060976 0 1.998033
360758852 748 0.304878 -0.975610 0.182927 0 1.998108
360759691 839 1.829268 1.463415 -0.304878 0 1.998192
360760522 831 1.524390 -1.036585 -0.121951 0 1.998275
360761368 846 -0.121951 -1.036585 0.121951 0 1.998359
360762114 746 2.317073 1.280488 -0.243902 0 1.998434
360762941 827 1.463415 -1.890244 -0.121951 0 1.998517
360763782 841 -0.365854 -0.548781 -0.121951 0 1.998601
360764603 821 2.500000 1.646342 -0.182927 0 1.998683
360765432 829 1.097561 -1.280488 0.182927 0 1.998766
360766263 831 -0.243902 0.182927 -0.121951 0 1.998849
360767103 840 2.865854 1.402439 -0.365854 0 1.998933
360767920 817 0.609756 -1.585366 0.000000 0 1.999015
360772573 4653 0.670732 -0.853659 0.243902 0 1.999480
360773348 775 -1.402439 -0.243902 0.182927 0 1.999557
360774110 762 2.073171 1.829268 0.060976 0 1.999634
360774939 829 2.439024 -1.219512 0.365854 0 1.999717
360775753 814 -0.914634 -0.182927 0.304878 0 1.999798
360776583 830 2.195122 1.402439 -0.121951 0 1.999881
360777421 838 1.463415 -1.524390 0.182927 0 1.999965
360778484 1063 0.060976 0.975610 0.243902 0 2.000071
365779823 2 0.853659 0.304878 0.060976 1 1.000000
365783314 3491 1.097561 0.243902 0.000000 1 1.000349
365784103 789 0.853659 0.060976 0.060976 1 1.000428
365784855 752 0.731707 -0.060976 0.000000 1 1.000503
365785748 893 0.731707 0.060976 -0.182927 1 1.000593
365786496 748 0.792683 0.243902 -0.365854 1 1.000667
365787323 827 0.853659 0.426829 -0.182927 1 1.000750
365788208 885 0.792683 0.243902 -0.121951 1 1.000839
365788956 748 0.792683 0.182927 -0.121951 1 1.000914
365789784 828 0.731707 0.182927 -0.182927 1 1.000996
365790613 829 0.914634 0.365854 -0.304878 1 1.001079
365791446 833 0.914634 0.365854 0.000000 1 1.001163
365792274 828 0.975610 0.182927 0.060976 1 1.001245
365793104 830 0.853659 -0.121951 0.121951 1 1.001328
365793935 831 0.731707 -0.121951 0.060976 1 1.001411
365794795 860 0.853659 0.121951 -0.121951 1 1.001497
365795543 748 1.036585 0.304878 -0.121951 1 1.001572
365796371 828 1.097561 0.365854 0.243902 1 1.001655
365797200 829 1.097561 0.304878 0.243902 1 1.001738
365798669 1469 0.731707 0.182927 0.060976 1 1.001885
365799457 788 0.731707 0.182927 -0.182927 1 1.001964
365800208 751 0.670732 0.060976 -0.182927 1 1.002039
365801034 826 0.670732 0.121951 0.121951 1 1.002121
365801866 832 0.548781 0.365854 0.304878 1 1.002205
365802692 826 0.609756 0.243902 0.426829 1 1.002287
365803524 832 0.670732 0.000000 0.426829 1 1.002370
365804357 833 0.731707 -0.060976 0.060976 1 1.002454
365805184 827 0.792683 0.121951 -0.121951 1 1.002536
365806014 830 0.670732 0.426829 -0.182927 1 1.002619
365806846 832 0.548781 0.487805 0.000000 1 1.002702
365807673 827 0.609756 0.426829 0.243902 1 1.002785
365808594 921 0.670732 0.060976 0.304878 1 1.002877
365809342 748 0.853659 0.060976 0.121951 1 1.002952
365810171 829 0.975610 0.121951 -0.182927 1 1.003035
365811186 1015 0.975610 0.182927 -0.304878 1 1.003137
365811938 752 0.914634 0.304878 -0.304878 1 1.003212
365812763 825 0.792683 0.304878 -0.060976 1 1.003294
365813594 831 0.853659 0.243902 0.121951 1 1.003377
365814425 831 0.975610 0.182927 -0.121951 1 1.003460
365815255 830 0.731707 0.182927 -0.060976 1 1.003543
365816087 832 0.609756 0.060976 -0.060976 1 1.003627
365816918 831 0.609756 0.060976 -0.060976 1 1.003710
365817747 829 0.731707 0.304878 0.000000 1 1.003793
365818583 836 0.853659 0.365854 0.121951 1 1.003876
365819406 823 0.853659 0.243902 0.000000 1 1.003958
365820236 830 0.731707 0.060976 0.000000 1 1.004042
365821067 831 0.731707 0.060976 0.060976 1 1.004125
365821894 827 0.731707 0.000000 -0.121951 1 1.004207
365822724 830 0.731707 0.060976 -0.060976 1 1.004290
365823557 833 0.670732 0.182927 -0.121951 1 1.004374
365824387 830 0.609756 0.304878 0.060976 1 1.004457
365825216 829 0.609756 0.243902 0.060976 1 1.004539
365826048 832 0.548781 0.243902 -0.060976 1 1.004623
365826877 829 0.731707 0.121951 0.060976 1 1.004706
365827706 829 0.853659 0.304878 0.182927 1 1.004789
365828552 846 0.853659 0.426829 0.060976 1 1.004873
365829370 818 0.914634 0.243902 -0.121951 1 1.004955
365830200 830 0.792683 0.121951 -0.121951 1 1.005038
365831030 830 0.792683 0.121951 -0.060976 1 1.005121
365831860 830 0.853659 0.365854 -0.060976 1 1.005204
365832691 831 0.853659 0.304878 -0.121951 1 1.005287
365833520 829 0.853659 0.243902 -0.365854 1 1.005370
365834350 830 0.914634 0.121951 -0.365854 1 1.005453
365835182 832 0.914634 0.304878 0.060976 1 1.005536
365836010 828 0.914634 0.426829 0.000000 1 1.005619
365836839 829 0.792683 0.182927 0.000000 1 1.005702
365837674 835 0.792683 0.000000 -0.060976 1 1.005785
365838511 837 0.670732 -0.060976 0.000000 1 1.005869
365839334 823 0.731707 0.182927 0.121951 1 1.005951
365840162 828 0.914634 0.426829 0.060976 1 1.006034
365840991 829 0.914634 0.487805 -0.121951 1 1.006117
365841821 830 0.914634 0.365854 -0.182927 1 1.006200
365842650 829 0.914634 0.304878 -0.365854 1 1.006283
365843482 832 1.097561 0.121951 -0.060976 1 1.006366
365844317 835 1.036585 -0.060976 0.060976 1 1.006450
365845141 824 0.914634 0.000000 -0.060976 1 1.006532
365845971 830 0.792683 0.182927 0.000000 1 1.006615
365846805 834 0.731707 0.182927 -0.060976 1 1.006698
365847632 827 0.792683 0.000000 -0.182927 1 1.006781
365848627 995 0.853659 0.000000 0.182927 1 1.006881
365849375 748 0.853659 -0.060976 0.365854 1 1.006955
365850203 828 0.853659 0.121951 0.182927 1 1.007038
365851032 829 0.853659 0.365854 0.060976 1 1.007121
365851867 835 0.731707 0.365854 -0.060976 1 1.007205
365852695 828 0.609756 0.243902 -0.121951 1 1.007287
365853525 830 0.731707 0.121951 -0.121951 1 1.007370
365854356 831 0.792683 0.121951 0.121951 1 1.007453
365855187 831 0.792683 0.243902 0.121951 1 1.007537
365856016 829 0.792683 0.243902 0.121951 1 1.007620
365856846 830 0.853659 0.182927 -0.121951 1 1.007702
365857676 830 0.914634 0.182927 -0.182927 1 1.007786
365858516 840 0.975610 0.121951 -0.121951 1 1.007869
365859367 851 0.975610 0.121951 0.000000 1 1.007955
365860115 748 1.036585 0.121951 0.060976 1 1.008029
365860943 828 0.975610 0.060976 0.121951 1 1.008112
365861772 829 0.975610 0.000000 0.000000 1 1.008195
365862603 831 0.914634 0.000000 0.060976 1 1.008278
365863432 829 0.914634 -0.060976 0.243902 1 1.008361
365864270 838 0.914634 0.121951 0.243902 1 1.008445
365865092 822 0.853659 0.182927 -0.060976 1 1.008527
365865924 832 0.853659 0.365854 -0.304878 1 1.008610
365866756 832 0.731707 0.243902 -0.243902 1 1.008693
365867583 827 0.853659 0.121951 -0.060976 1 1.008776
365868510 927 0.975610 0.304878 0.182927 1 1.008869
365869256 746 0.975610 0.243902 0.121951 1 1.008944
365870086 830 0.975610 0.243902 0.060976 1 1.009027
365870915 829 0.853659 0.243902 0.060976 1 1.009109
365871745 830 0.853659 0.121951 0.000000 1 1.009192
365872576 831 0.853659 0.304878 -0.060976 1 1.009276
365873405 829 0.792683 0.365854 0.000000 1 1.009358
365874236 831 0.853659 0.182927 -0.060976 1 1.009441
365875067 831 0.914634 0.182927 0.060976 1 1.009525
365875897 830 0.792683 0.060976 -0.121951 1 1.009608
365876725 828 0.792683 0.000000 -0.182927 1 1.009690
365877558 833 0.731707 0.000000 0.121951 1 1.009774
365878429 871 0.731707 0.182927 0.304878 1 1.009861
365879175 746 0.792683 0.365854 0.121951 1 1.009935
365880001 826 0.731707 0.243902 -0.121951 1 1.010018
365880833 832 0.731707 0.243902 -0.304878 1 1.010101
365881666 833 0.731707 0.182927 -0.304878 1 1.010185
365882496 830 0.792683 0.182927 -0.365854 1 1.010267
365883326 830 0.731707 0.304878 -0.182927 1 1.010350
365884156 830 0.792683 0.243902 -0.060976 1 1.010434
365884987 831 0.731707 0.121951 0.060976 1 1.010517
365885819 832 0.670732 0.243902 0.000000 1 1.010600
365886646 827 0.731707 0.182927 0.000000 1 1.010682
365887476 830 0.853659 0.182927 0.121951 1 1.010766
365888497 1021 0.853659 0.182927 0.121951 1 1.010868
365889247 750 0.792683 0.182927 0.182927 1 1.010943
365890072 825 0.731707 0.060976 0.121951 1 1.011025
365890903 831 0.731707 0.121951 0.182927 1 1.011108
365891729 826 0.914634 0.121951 0.182927 1 1.011191
365892561 832 1.097561 0.243902 0.000000 1 1.011274
365893392 831 0.914634 0.304878 0.060976 1 1.011357
365894221 829 0.792683 0.182927 0.121951 1 1.011440
365895053 832 0.670732 0.182927 0.000000 1 1.011523
365895882 829 0.670732 0.304878 -0.060976 1 1.011606
365896714 832 0.853659 0.304878 -0.060976 1 1.011689
365897546 832 0.914634 0.365854 -0.060976 1 1.011773
365898384 838 0.914634 0.365854 0.000000 1 1.011856
365899208 824 0.914634 0.365854 -0.060976 1 1.011939
365900033 825 0.670732 0.365854 -0.182927 1 1.012021
365900866 833 0.670732 0.304878 -0.182927 1 1.012105
365901697 831 0.731707 0.243902 -0.121951 1 1.012188
365902527 830 0.731707 0.365854 0.060976 1 1.012271
365903355 828 0.914634 0.365854 0.121951 1 1.012353
365904187 832 0.914634 0.060976 0.000000 1 1.012437
365905019 832 0.853659 0.121951 0.000000 1 1.012520
365905848 829 0.792683 0.365854 0.121951 1 1.012603
365906677 829 0.853659 0.365854 0.060976 1 1.012686
365907510 833 0.853659 0.487805 0.000000 1 1.012769
365908444 934 0.853659 0.243902 0.060976 1 1.012862
365909192 748 0.670732 0.182927 -0.060976 1 1.012937
365910021 829 0.731707 0.365854 -0.121951 1 1.013020
365910852 831 0.853659 0.365854 -0.121951 1 1.013103
365911680 828 0.975610 0.182927 -0.304878 1 1.013186
365912508 828 0.914634 -0.060976 0.060976 1 1.013269
365913342 834 0.609756 0.000000 0.182927 1 1.013352
365914170 828 0.609756 0.182927 0.000000 1 1.013435
365914999 829 0.670732 0.121951 0.000000 1 1.013518
365915830 831 0.731707 0.182927 0.121951 1 1.013601
365916661 831 0.853659 0.060976 -0.182927 1 1.013684
365917490 829 0.792683 0.182927 -0.243902 1 1.013767
365918312 822 0.975610 0.243902 -0.121951 1 1.013849
365919153 841 0.914634 0.060976 0.060976 1 1.013933
365919982 829 0.670732 0.000000 0.060976 1 1.014016
365920813 831 0.731707 0.060976 -0.182927 1 1.014099
365921653 840 0.731707 0.121951 -0.365854 1 1.014183
365922473 820 0.731707 0.121951 -0.182927 1 1.014265
365923304 831 0.853659 0.060976 -0.121951 1 1.014348
365924134 830 0.853659 0.182927 -0.121951 1 1.014431
365924989 855 0.914634 0.304878 -0.121951 1 1.014517
365925736 747 0.975610 0.243902 -0.243902 1 1.014591
365926565 829 0.853659 0.182927 -0.182927 1 1.014674
365927394 829 0.792683 0.304878 -0.060976 1 1.014757
365928269 875 0.731707 0.182927 0.060976 1 1.014845
365929015 746 0.731707 0.182927 -0.060976 1 1.014919
365929844 829 0.731707 0.304878 0.060976 1 1.015002
365930673 829 0.670732 0.426829 0.121951 1 1.015085
365931503 830 0.914634 0.243902 0.060976 1 1.015168
365932334 831 0.853659 0.000000 0.243902 1 1.015251
365933166 832 0.853659 0.000000 -0.060976 1 1.015334
365933995 829 0.975610 0.060976 -0.121951 1 1.015417
365934825 830 0.975610 0.243902 0.060976 1 1.015500
365935656 831 0.792683 0.304878 0.000000 1 1.015584
365936490 834 0.609756 0.243902 0.000000 1 1.015667
365937317 827 0.792683 0.121951 -0.060976 1 1.015750
365938387 1070 0.914634 0.060976 0.060976 1 1.015857
365939138 751 0.853659 0.121951 0.000000 1 1.015932
365939964 826 0.792683 0.243902 0.060976 1 1.016014
365940792 828 0.731707 0.182927 -0.060976 1 1.016097
365941623 831 0.609756 0.182927 -0.060976 1 1.016180
365942454 831 0.731707 0.000000 -0.121951 1 1.016263
365943283 829 0.853659 0.060976 -0.060976 1 1.016346
365944113 830 0.792683 0.243902 0.000000 1 1.016429
365944945 832 0.670732 0.121951 -0.121951 1 1.016512
365945777 832 0.792683 0.060976 0.000000 1 1.016596
365946605 828 0.975610 0.182927 0.243902 1 1.016678
365947434 829 0.914634 0.365854 0.000000 1 1.016761
365948305 871 0.853659 0.548781 -0.060976 1 1.016848
365949052 747 0.853659 0.243902 0.121951 1 1.016923
365949878 826 0.792683 -0.060976 0.182927 1 1.017006
365950709 831 0.731707 0.060976 0.182927 1 1.017089
365951540 831 0.609756 0.060976 0.121951 1 1.017172
365952370 830 0.609756 0.060976 0.060976 1 1.017255
365953203 833 0.792683 0.060976 0.121951 1 1.017338
365954030 827 0.853659 0.243902 0.060976 1 1.017421
365954860 830 0.792683 0.243902 -0.060976 1 1.017504
365955691 831 0.731707 0.243902 0.000000 1 1.017587
365956522 831 0.792683 0.182927 0.060976 1 1.017670
365957351 829 0.792683 0.243902 -0.060976 1 1.017753
365958351 1000 1.036585 0.243902 0.000000 1 1.017853
365959099 748 1.036585 0.243902 0.000000 1 1.017928
365959925 826 0.975610 0.243902 -0.060976 1 1.018010
365960758 833 0.609756 0.121951 0.121951 1 1.018094
365961584 826 0.609756 0.000000 0.060976 1 1.018176
365962415 831 0.609756 0.182927 -0.060976 1 1.018259
365963245 830 0.792683 0.304878 0.121951 1 1.018342
365964077 832 0.975610 0.182927 0.121951 1 1.018426
365964909 832 0.853659 0.000000 -0.121951 1 1.018509
365965736 827 0.853659 0.182927 -0.060976 1 1.018592
365966565 829 0.914634 0.243902 -0.121951 1 1.018674
365967396 831 0.853659 0.182927 -0.121951 1 1.018757
365968270 874 0.914634 0.182927 0.121951 1 1.018845
365969017 747 0.853659 0.426829 0.060976 1 1.018920
365969844 827 0.792683 0.365854 0.121951 1 1.019002
365970675 831 0.731707 0.182927 0.121951 1 1.019085
365971506 831 0.670732 0.121951 -0.121951 1 1.019168
365972336 830 0.731707 0.060976 -0.060976 1 1.019251
365973163 827 0.792683 0.182927 0.000000 1 1.019334
365973994 831 0.731707 0.121951 -0.121951 1 1.019417
365974824 830 0.609756 0.182927 -0.060976 1 1.019500
365975658 834 0.670732 0.121951 -0.060976 1 1.019584
365976486 828 0.853659 0.182927 -0.060976 1 1.019667
365977315 829 0.975610 0.365854 0.000000 1 1.019749
365978310 995 0.853659 0.365854 0.121951 1 1.019849
365979058 748 0.731707 0.304878 0.243902 1 1.019924
365979885 827 0.670732 0.243902 0.304878 1 1.020006
365980715 830 0.731707 0.182927 -0.121951 1 1.020089
365981546 831 0.853659 0.182927 -0.182927 1 1.020172
365982381 835 0.914634 0.182927 0.121951 1 1.020256
365983207 826 0.731707 0.182927 0.243902 1 1.020339
365984038 831 0.609756 0.182927 0.243902 1 1.020422
365984867 829 0.487805 0.304878 0.121951 1 1.020505
365985698 831 0.548781 0.304878 0.060976 1 1.020588
365986529 831 0.670732 0.182927 0.060976 1 1.020671
365987359 830 0.914634 0.060976 0.304878 1 1.020754
365988233 874 0.914634 0.121951 0.182927 1 1.020841
365988981 748 0.609756 0.243902 -0.121951 1 1.020916
365989830 849 0.548781 0.304878 -0.304878 1 1.021001
365990642 812 0.670732 0.243902 -0.426829 1 1.021082
365991470 828 0.670732 0.000000 -0.243902 1 1.021165
365992301 831 0.731707 -0.060976 -0.121951 1 1.021248
365993129 828 0.731707 0.121951 -0.060976 1 1.021331
365993959 830 0.670732 0.182927 -0.121951 1 1.021414
365994790 831 0.670732 0.243902 0.060976 1 1.021497
365995619 829 0.609756 0.243902 0.182927 1 1.021580
365996450 831 0.853659 0.182927 0.060976 1 1.021663
365997284 834 0.792683 0.243902 0.060976 1 1.021746
365998215 931 0.731707 0.243902 0.000000 1 1.021839
365998964 749 0.609756 0.182927 -0.182927 1 1.021914
365999790 826 0.914634 0.182927 -0.182927 1 1.021997
366000622 832 1.097561 0.243902 0.121951 1 1.022080
366001452 830 0.975610 0.243902 0.182927 1 1.022163
366002284 832 0.975610 0.121951 -0.182927 1 1.022246
366003113 829 0.914634 0.121951 -0.304878 1 1.022329
366003943 830 0.914634 0.121951 0.000000 1 1.022412
366004772 829 1.036585 0.121951 0.182927 1 1.022495
366005603 831 0.975610 0.182927 0.182927 1 1.022578
366006435 832 0.975610 0.000000 0.121951 1 1.022661
366007263 828 0.853659 -0.060976 -0.060976 1 1.022744
366008136 873 0.609756 -0.121951 0.060976 1 1.022832
366008884 748 0.487805 -0.060976 0.060976 1 1.022906
366009710 826 0.792683 0.000000 0.182927 1 1.022989
366010542 832 0.975610 0.000000 0.121951 1 1.023072
366011372 830 0.853659 0.182927 0.182927 1 1.023155
366012199 827 0.853659 0.182927 0.304878 1 1.023238
366013035 836 0.853659 0.243902 0.304878 1 1.023321
366013861 826 0.914634 0.304878 0.060976 1 1.023404
366014693 832 1.036585 0.182927 0.000000 1 1.023487
366015520 827 1.036585 0.243902 -0.243902 1 1.023570
366016350 830 0.914634 0.304878 -0.426829 1 1.023653
366017182 832 0.792683 0.243902 -0.243902 1 1.023736
366018012 830 0.670732 0.243902 0.060976 1 1.023819
